,word,width,height,left_distance,bottom_distance,right_distance,top_distance,fontname,fontsize,label
2120,-,3.2946,10.2,54.05,372.816,57.3446,362.616,BCDGEE+GillSansMT,10.2,0
2121,Mathematics,51.8976,10.2,60.65,372.816,112.5476,362.616,BCDGEE+GillSansMT,10.2,0
2122,-,3.2946,10.2,54.05,390.246,57.3446,380.046,BCDGEE+GillSansMT,10.2,0
2123,Organization,53.6418,10.2,60.65,390.246,114.2918,380.046,BCDGEE+GillSansMT,10.2,0
2124,-,3.2946,10.2,54.05,407.646,57.3446,397.446,BCDGEE+GillSansMT,10.2,0
2125,Leader,28.0398,10.2,60.65,407.646,88.6898,397.446,BCDGEE+GillSansMT,10.2,0
2126,-,3.2946,10.2,54.05,425.076,57.3446,414.876,BCDGEE+GillSansMT,10.2,0
2127,C++,19.1352,10.2,60.65,425.076,79.7852,414.876,BCDGEE+GillSansMT,10.2,0
2128,CONTACT,60.996,13.8,54.05,463.772,115.046,449.972,BCDEEE+FranklinGothic-Heavy,13.8,1
2129,"Albany,",30.396,10.2,54.05,488.116,84.446,477.916,BCDGEE+GillSansMT,10.2,0
2130,NY,13.9638,10.2,87.5876,488.116,101.5514,477.916,BCDGEE+GillSansMT,10.2,0
2131,502-555-0110,60.95,10.2,54.05,509.746,115,499.546,BCDGEE+GillSansMT,10.2,0
2132,takanori@example.com,98.9808,10.2,54.05,530.746,153.0308,520.546,BCDGEE+GillSansMT,10.2,0
2133,LinkedIn,35.0676,10.2,54.05,552.366,89.1176,542.166,BCDGEE+GillSansMT,10.2,0
2134,profile,27.03,10.2,92.3918,552.366,119.4218,542.166,BCDGEE+GillSansMT,10.2,0
2135,interestingsite.com,79.7436,10.2,54.05,573.966,133.7936,563.766,BCDGEE+GillSansMT,10.2,0
2136,EXPERIENCE,86.5398,13.8,207.2,251.222,293.7398,237.422,BCDEEE+FranklinGothic-Heavy,13.8,3
2137,SENIOR,40.4736,10.2,207.2,277.946,247.6736,267.746,BCDFEE+GillSansMT-Bold,10.2,0
2138,SALES,32.5482,10.2,250.9478,277.946,283.496,267.746,BCDFEE+GillSansMT-Bold,10.2,0
2139,ENGINEER,55.4676,10.2,286.3214,277.946,341.789,267.746,BCDFEE+GillSansMT-Bold,10.2,0
2140,٠,4.5036,10.8,345.35,277.868,349.8536,267.068,BCDIEE+SegoeUI,10.8,0
2141,RELECLOUD,65.7288,10.2,353.15,277.946,418.8788,267.746,BCDFEE+GillSansMT-Bold,10.2,0
2142,2020-2024,46.52,10.2,511.7,274.946,558.22,264.746,BCDGEE+GillSansMT,10.2,0
2143,Sold,17.7786,10.2,207.2,297.176,224.9786,286.976,BCDGEE+GillSansMT,10.2,0
2144,products,37.4646,10.2,228.1508,297.176,265.6154,286.976,BCDGEE+GillSansMT,10.2,0
2145,to,9.2208,10.2,268.8692,297.176,278.09,286.976,BCDGEE+GillSansMT,10.2,0
2146,customers,43.4928,10.2,280.844,297.176,324.3368,286.976,BCDGEE+GillSansMT,10.2,0
2147,at,7.599,10.2,327.5906,297.176,335.1896,286.976,BCDGEE+GillSansMT,10.2,0
2148,fast,14.1882,10.2,338.372,297.176,352.5602,286.976,BCDGEE+GillSansMT,10.2,0
2149,paces.,25.4712,10.2,355.7426,297.176,381.2138,286.976,BCDGEE+GillSansMT,10.2,0
2150,Improved,39.3822,10.2,384.3554,297.176,423.7376,286.976,BCDGEE+GillSansMT,10.2,0
2151,Relecloud,40.5536,10.2,427.03,297.176,467.5836,286.976,BCDGEE+GillSansMT,10.2,0
2152,sales,19.5126,10.2,470.7558,297.176,490.2684,286.976,BCDGEE+GillSansMT,10.2,0
2153,by,10.0454,10.2,493.5222,297.176,503.5676,286.976,BCDGEE+GillSansMT,10.2,0
2154,50%,17.6664,10.2,506.291,297.176,523.9574,286.976,BCDGEE+GillSansMT,10.2,0
2155,SALES,32.5482,10.2,207.2,339.196,239.7482,328.996,BCDFEE+GillSansMT-Bold,10.2,0
2156,ENGINEER,55.4676,10.2,242.5736,339.196,298.0412,328.996,BCDFEE+GillSansMT-Bold,10.2,0
2157,٠,4.5036,10.8,301.5,339.118,306.0036,328.318,BCDIEE+SegoeUI,10.8,0
2158,RELECLOUD,65.7288,10.2,309.3,339.196,375.0288,328.996,BCDFEE+GillSansMT-Bold,10.2,0
2159,2018-2020,46.52,10.2,511.7,336.196,558.22,325.996,BCDGEE+GillSansMT,10.2,0
2160,Was,18.921,10.2,207.2,358.426,226.121,348.226,BCDGEE+GillSansMT,10.2,0
2161,apart,21.3792,10.2,229.3748,358.426,250.754,348.226,BCDGEE+GillSansMT,10.2,0
2162,of,7.9458,10.2,253.9364,358.426,261.8822,348.226,BCDGEE+GillSansMT,10.2,0
2163,the,13.8618,10.2,264.7178,358.426,278.5796,348.226,BCDGEE+GillSansMT,10.2,0
2164,font,16.575,10.2,281.4866,358.426,298.0616,348.226,BCDGEE+GillSansMT,10.2,0
2165,end,15.3918,10.2,301.244,358.426,316.6358,348.226,BCDGEE+GillSansMT,10.2,0
2166,"team,",22.6338,10.2,319.808,358.426,342.4418,348.226,BCDGEE+GillSansMT,10.2,0
2167,communicated,60.3636,10.2,345.5834,358.426,405.947,348.226,BCDGEE+GillSansMT,10.2,0
2168,with,18.2784,10.2,409.1192,358.426,427.3976,348.226,BCDGEE+GillSansMT,10.2,0
2169,customers,43.4928,10.2,430.6718,358.426,474.1646,348.226,BCDGEE+GillSansMT,10.2,0
2170,daily.,21.5154,10.2,477.4184,358.426,498.9338,348.226,BCDGEE+GillSansMT,10.2,0
2171,EDUCATION,77.763,13.8,207.2,403.722,284.963,389.922,BCDEEE+FranklinGothic-Heavy,13.8,2
2172,BS,13.3518,10.2,207.2,430.466,220.5518,420.266,BCDFEE+GillSansMT-Bold,10.2,0
2173,INFORMATION,78.1524,10.2,222.7856,430.466,300.938,420.266,BCDFEE+GillSansMT-Bold,10.2,0
2174,TECHNOLOGY,77.3976,10.2,301.9376,430.466,379.3352,420.266,BCDFEE+GillSansMT-Bold,10.2,0
2175,٠,4.5036,10.8,381.38,430.388,385.8836,419.588,BCDIEE+SegoeUI,10.8,0
2176,JASPER,37.485,10.2,389.17,430.466,426.655,420.266,BCDFEE+GillSansMT-Bold,10.2,0
2177,UNIVERSITY,65.382,10.2,429.9292,430.466,495.3112,420.266,BCDFEE+GillSansMT-Bold,10.2,0
2178,2016,21.3,10.2,536.92,427.466,558.22,417.266,BCDGEE+GillSansMT,10.2,0
2179,GPA,19.9818,10.2,207.2,449.696,227.1818,439.496,BCDGEE+GillSansMT,10.2,0
2180,–,5.1,10.2,230.02,449.696,235.12,439.496,BCDHEE+GillSansMT,10.2,0
2181,4,12.92,10.2,238.43,449.696,251.35,439.496,BCDGEE+GillSansMT,10.2,0
2182,",",2.2338,10.2,254.6242,449.696,256.858,439.496,BCDGEE+GillSansMT,10.2,0
2183,multiple,34.353,10.2,259.9996,449.696,294.3526,439.496,BCDGEE+GillSansMT,10.2,0
2184,awards,29.1108,10.2,297.2596,449.696,326.3704,439.496,BCDGEE+GillSansMT,10.2,0
2185,in,7.4868,10.2,329.6242,449.696,337.111,439.496,BCDGEE+GillSansMT,10.2,0
2186,leadership,43.0816,10.2,340.3852,449.696,383.4668,439.496,BCDGEE+GillSansMT,10.2,0
2187,and,14.79,10.2,386.741,449.696,401.531,439.496,BCDGEE+GillSansMT,10.2,0
2188,organization.,53.3806,10.2,404.7032,449.696,458.0838,439.496,BCDGEE+GillSansMT,10.2,0
2189,BS,13.3518,10.2,207.2,498.326,220.5518,488.126,BCDFEE+GillSansMT-Bold,10.2,0
2190,COMPUTER,61.4754,10.2,223.3772,498.326,284.8526,488.126,BCDFEE+GillSansMT-Bold,10.2,0
2191,SCIENCE,46.665,10.2,288.1268,498.326,334.7918,488.126,BCDFEE+GillSansMT-Bold,10.2,0
2192,٠,4.5036,10.8,338.13,498.248,342.6336,487.448,BCDIEE+SegoeUI,10.8,0
2193,MOUNT,42.126,10.2,345.95,498.326,388.076,488.126,BCDFEE+GillSansMT-Bold,10.2,0
2194,FLORES,40.9224,10.2,390.932,498.326,431.8544,488.126,BCDFEE+GillSansMT-Bold,10.2,0
2195,COLLEGE,50.2452,10.2,434.6798,498.326,484.925,488.126,BCDFEE+GillSansMT-Bold,10.2,0
2196,2017,21.3,10.2,536.92,495.326,558.22,485.126,BCDGEE+GillSansMT,10.2,0
2197,GPA,19.9818,10.2,207.2,517.546,227.1818,507.346,BCDGEE+GillSansMT,10.2,0
2198,–,5.1,10.2,230.02,517.546,235.12,507.346,BCDHEE+GillSansMT,10.2,0
2199,3.9,12.92,10.2,238.43,517.546,251.35,507.346,BCDGEE+GillSansMT,10.2,0
2200,",",2.2338,10.2,254.6242,517.546,256.858,507.346,BCDGEE+GillSansMT,10.2,0
2201,completed,43.5744,10.2,260.05,517.546,303.6244,507.346,BCDGEE+GillSansMT,10.2,0
2202,all,8.823,10.2,306.7966,517.546,315.6196,507.346,BCDGEE+GillSansMT,10.2,0
2203,"courses,",34.5984,10.2,318.7612,517.546,353.3596,507.346,BCDGEE+GillSansMT,10.2,0
2204,hackathon,42.2688,10.2,356.5012,517.546,398.77,507.346,BCDGEE+GillSansMT,10.2,0
2205,winner.,32.0196,10.2,402.0442,517.546,434.0638,507.346,BCDGEE+GillSansMT,10.2,0
2206,ACTIVITIES,73.6782,13.8,207.2,556.242,280.8782,542.442,BCDEEE+FranklinGothic-Heavy,13.8,1
2207,I,2.55,10.2,207.2,579.996,209.75,569.796,BCDGEE+GillSansMT,10.2,0
2208,love,16.8708,10.2,212.5856,579.996,229.4564,569.796,BCDGEE+GillSansMT,10.2,0
2209,to,9.2208,10.2,232.3634,579.996,241.5842,569.796,BCDGEE+GillSansMT,10.2,0
2210,build,20.7468,10.2,244.3382,579.996,265.085,569.796,BCDGEE+GillSansMT,10.2,0
2211,side,16.8504,10.2,268.2572,579.996,285.1076,569.796,BCDGEE+GillSansMT,10.2,0
2212,projects,33.8844,10.2,288.0146,579.996,321.899,569.796,BCDGEE+GillSansMT,10.2,0
2213,"daily,",20.7978,10.2,325.1528,579.996,345.9506,569.796,BCDGEE+GillSansMT,10.2,0
2214,"swim,",23.817,10.2,349.0922,579.996,372.9092,569.796,BCDGEE+GillSansMT,10.2,0
2215,"cook,",22.032,10.2,376.0508,579.996,398.0828,569.796,BCDGEE+GillSansMT,10.2,0
2216,and,14.79,10.2,401.8,579.996,416.59,569.796,BCDGEE+GillSansMT,10.2,0
2217,meet,20.8586,10.2,419.7622,579.996,440.6208,569.796,BCDGEE+GillSansMT,10.2,0
2218,up,10.4856,10.2,443.8032,579.996,454.2888,569.796,BCDGEE+GillSansMT,10.2,0
2219,with,18.2784,10.2,457.563,579.996,475.8414,569.796,BCDGEE+GillSansMT,10.2,0
2220,friends,28.4784,10.2,479.1156,579.996,507.594,569.796,BCDGEE+GillSansMT,10.2,0
2221,and,14.79,10.2,510.8478,579.996,525.6378,569.796,BCDGEE+GillSansMT,10.2,0
2222,family.,25.6122,10.2,528.81,579.996,554.4222,569.796,BCDGEE+GillSansMT,10.2,0
2223,VICTORIA,191.42765,48.025,63.075,134.79315,254.50265,86.76815,BCDFEE+Bahnschrift-Bold,48.025,1
2224,BURKE,147.580825,48.025,63.075,182.81315,210.655825,134.78815,BCDFEE+Bahnschrift-Bold,48.025,1
2225,Manager,93.1209,24.025,63.075,216.91915,156.1959,192.89415,BCDHEE+Bahnschrift,24.025,0
2226,Objective,66.847,16.225,63.075,311.96235,129.922,295.73735,BCDHEE+Bahnschrift,16.225,1
2227,To,12.24,12,63.075,338.05,75.315,326.05,BCDEEE+Calibri-Light,12,0
2228,secure,32.28,12,78.051,338.05,110.331,326.05,BCDEEE+Calibri-Light,12,0
2229,a,5.652,12,113.379,338.05,119.031,326.05,BCDEEE+Calibri-Light,12,0
2230,challenging,53.004,12,121.767,338.05,174.771,326.05,BCDEEE+Calibri-Light,12,0
2231,and,17.64,12,63.075,353.07,80.715,341.07,BCDEEE+Calibri-Light,12,0
2232,rewarding,48.192,12,84.063,353.07,132.255,341.07,BCDEEE+Calibri-Light,12,0
2233,position,38.016,12,135.615,353.07,173.631,341.07,BCDEEE+Calibri-Light,12,0
2234,as,10.044,12,63.075,367.48,73.119,355.48,BCDEEE+Calibri-Light,12,0
2235,a,5.652,12,76.251,367.48,81.903,355.48,BCDEEE+Calibri-Light,12,0
2236,restaurant,50.088,12,84.639,367.48,134.727,355.48,BCDEEE+Calibri-Light,12,0
2237,"manager,",44.904,12,137.955,367.48,182.859,355.48,BCDEEE+Calibri-Light,12,0
2238,where,30.504,12,185.895,367.48,216.399,355.48,BCDEEE+Calibri-Light,12,0
2239,my,14.88,12,63.075,381.9,77.955,369.9,BCDEEE+Calibri-Light,12,0
2240,leadership,49.392,12,81.039,381.9,130.431,369.9,BCDEEE+Calibri-Light,12,0
2241,"skills,",25.104,12,133.179,381.9,158.283,369.9,BCDEEE+Calibri-Light,12,0
2242,industry,38.856,12,161.319,381.9,200.175,369.9,BCDEEE+Calibri-Light,12,0
2243,"experience,",55.668,12,63.075,396.9,118.743,384.9,BCDEEE+Calibri-Light,12,0
2244,and,17.64,12,121.779,396.9,139.419,384.9,BCDEEE+Calibri-Light,12,0
2245,customer,46.08,12,142.767,396.9,188.847,384.9,BCDEEE+Calibri-Light,12,0
2246,service,34.068,12,63.075,411.33,97.143,399.33,BCDEEE+Calibri-Light,12,0
2247,expertise,44.268,12,100.191,411.33,144.459,399.33,BCDEEE+Calibri-Light,12,0
2248,can,17.028,12,147.507,411.33,164.535,399.33,BCDEEE+Calibri-Light,12,0
2249,be,11.928,12,167.283,411.33,179.211,399.33,BCDEEE+Calibri-Light,12,0
2250,utilized,34.404,12,182.259,411.33,216.663,399.33,BCDEEE+Calibri-Light,12,0
2251,to,10.44,12,63.075,426.32,73.515,414.32,BCDEEE+Calibri-Light,12,0
2252,ensure,32.892,12,76.251,426.32,109.143,414.32,BCDEEE+Calibri-Light,12,0
2253,exceptional,54.804,12,112.191,426.32,166.995,414.32,BCDEEE+Calibri-Light,12,0
2254,dining,28.428,12,169.731,426.32,198.159,414.32,BCDEEE+Calibri-Light,12,0
2255,experiences,57.372,12,63.075,440.73,120.447,428.73,BCDEEE+Calibri-Light,12,0
2256,for,13.74,12,123.579,440.73,137.319,428.73,BCDEEE+Calibri-Light,12,0
2257,customers,50.772,12,140.355,440.73,191.127,428.73,BCDEEE+Calibri-Light,12,0
2258,and,17.64,12,194.259,440.73,211.899,428.73,BCDEEE+Calibri-Light,12,0
2259,maximize,44.892,12,63.075,455.15,107.967,443.15,BCDEEE+Calibri-Light,12,0
2260,profits,31.02,12,111.015,455.15,142.035,443.15,BCDEEE+Calibri-Light,12,0
2261,for,13.74,12,145.167,455.15,158.907,443.15,BCDEEE+Calibri-Light,12,0
2262,the,16.116,12,161.943,455.15,178.059,443.15,BCDEEE+Calibri-Light,12,0
2263,establishment.,70.656,12,63.075,470.15,133.731,458.15,BCDEEE+Calibri-Light,12,0
2264,Education,71.42245,16.225,63.075,519.14235,134.49745,502.91735,BCDHEE+Bahnschrift,16.225,2
2265,Bellows,39.972,12,63.075,545.22,103.047,533.22,BCDEEE+Calibri-Light,12,0
2266,"College,",41.856,12,107.379,545.22,149.235,533.22,BCDEEE+Calibri-Light,12,0
2267,NYC,20.796,12,153.471,545.22,174.267,533.22,BCDEEE+Calibri-Light,12,0
2268,Business,41.196,12,63.075,560.22,104.271,548.22,BCDEEE+Calibri-Light,12,0
2269,Management,63.9,12,107.403,560.22,171.303,548.22,BCDEEE+Calibri-Light,12,0
2270,Business,41.196,12,63.075,574.62,104.271,562.62,BCDEEE+Calibri-Light,12,0
2271,Administration,70.38,12,107.403,574.62,177.783,562.62,BCDEEE+Calibri-Light,12,0
2272,Contact,55.06765,16.225,63.075,623.61235,118.14265,607.38735,BCDHEE+Bahnschrift,16.225,1
2273,"Manhattan,",55.704,12,63.075,649.7,118.779,637.7,BCDEEE+Calibri-Light,12,0
2274,NY,13.416,12,122.415,649.7,135.831,637.7,BCDEEE+Calibri-Light,12,0
2275,interestingsite.com,92.76,12,63.075,664.7,155.835,652.7,BCDEEE+Calibri-Light,12,0
2276,617.555.0123,66.06,12,63.075,679.13,129.135,667.13,BCDEEE+Calibri-Light,12,0
2277,victoria@example.com,110.172,12,63.075,693.52,173.247,681.52,BCDEEE+Calibri-Light,12,0
2278,Experience,81.8389,16.225,275.08,311.96235,356.9189,295.73735,BCDHEE+Bahnschrift,16.225,3
2279,"Title,",26.88,12,275.08,338.05,301.96,326.05,BCDEEE+Calibri-Light,12,0
2280,Company,48.42,12,306.3,338.05,354.72,326.05,BCDEEE+Calibri-Light,12,0
2281,Month,32.616,12,275.08,353.07,307.696,341.07,BCDEEE+Calibri-Light,12,0
2282,20XX,24.024,12,310.444,353.07,334.468,341.07,BCDEEE+Calibri-Light,12,0
2283,–,5.976,12,337.52,353.07,343.496,341.07,BCDIEE+Calibri-Light,12,0
2284,Month,32.616,12,346.55,353.07,379.166,341.07,BCDEEE+Calibri-Light,12,0
2285,20XX,24.024,12,381.914,353.07,405.938,341.07,BCDEEE+Calibri-Light,12,0
2286,Lorem,30.468,12,275.08,373.47,305.548,361.47,BCDEEE+Calibri-Light,12,0
2287,ipsum,28.68,12,308.632,373.47,337.312,361.47,BCDEEE+Calibri-Light,12,0
2288,dolor,24.54,12,340.396,373.47,364.936,361.47,BCDEEE+Calibri-Light,12,0
2289,sit,11.136,12,368.572,373.47,379.708,361.47,BCDEEE+Calibri-Light,12,0
2290,"amet,",28.104,12,382.936,373.47,411.04,361.47,BCDEEE+Calibri-Light,12,0
2291,consectetur,58.056,12,414.076,373.47,472.132,361.47,BCDEEE+Calibri-Light,12,0
2292,adipiscing,46.404,12,475.168,373.47,521.572,361.47,BCDEEE+Calibri-Light,12,0
2293,"elit,",17.916,12,524.332,373.47,542.248,361.47,BCDEEE+Calibri-Light,12,0
2294,sed,17.016,12,275.08,387.9,292.096,375.9,BCDEEE+Calibri-Light,12,0
2295,do,12.252,12,294.844,387.9,307.096,375.9,BCDEEE+Calibri-Light,12,0
2296,eiusmod,41.004,12,309.832,387.9,350.836,375.9,BCDEEE+Calibri-Light,12,0
2297,tempor,35.904,12,353.584,387.9,389.488,375.9,BCDEEE+Calibri-Light,12,0
2298,incididunt,46.536,12,392.524,387.9,439.06,375.9,BCDEEE+Calibri-Light,12,0
2299,ut,9.948,12,443.488,387.9,453.436,375.9,BCDEEE+Calibri-Light,12,0
2300,labore,29.916,12,456.664,387.9,486.58,375.9,BCDEEE+Calibri-Light,12,0
2301,et,9.936,12,489.628,387.9,499.564,375.9,BCDEEE+Calibri-Light,12,0
2302,dolore,30.516,12,502.792,387.9,533.308,375.9,BCDEEE+Calibri-Light,12,0
2303,magna,32.04,12,275.08,402.9,307.12,390.9,BCDEEE+Calibri-Light,12,0
2304,aliqua.,30.54,12,310.456,402.9,340.996,390.9,BCDEEE+Calibri-Light,12,0
2305,Ut,11.736,12,345.232,402.9,356.968,390.9,BCDEEE+Calibri-Light,12,0
2306,enim,23.88,12,360.196,402.9,384.076,390.9,BCDEEE+Calibri-Light,12,0
2307,ad,11.64,12,387.16,402.9,398.8,390.9,BCDEEE+Calibri-Light,12,0
2308,minim,29.88,12,401.548,402.9,431.428,390.9,BCDEEE+Calibri-Light,12,0
2309,"veniam,",37.704,12,434.512,402.9,472.216,390.9,BCDEEE+Calibri-Light,12,0
2310,quis,19.044,12,475.252,402.9,494.296,390.9,BCDEEE+Calibri-Light,12,0
2311,nostrud,37.404,12,497.428,402.9,534.832,390.9,BCDEEE+Calibri-Light,12,0
2312,exercitation,57.168,12,275.08,417.32,332.248,405.32,BCDEEE+Calibri-Light,12,0
2313,ullamco,37.428,12,334.996,417.32,372.424,405.32,BCDEEE+Calibri-Light,12,0
2314,laboris,31.032,12,375.76,417.32,406.792,405.32,BCDEEE+Calibri-Light,12,0
2315,nisi,15.84,12,410.524,417.32,426.364,405.32,BCDEEE+Calibri-Light,12,0
2316,ut,9.948,12,429.7,417.32,439.648,405.32,BCDEEE+Calibri-Light,12,0
2317,aliquip,30.84,12,442.876,417.32,473.716,405.32,BCDEEE+Calibri-Light,12,0
2318,ex,11.004,12,477.664,417.32,488.668,405.32,BCDEEE+Calibri-Light,12,0
2319,ea,11.64,12,491.44,417.32,503.08,405.32,BCDEEE+Calibri-Light,12,0
2320,consequat.,52.692,12,275.08,432.33,327.772,420.33,BCDEEE+Calibri-Light,12,0
2321,"Title,",26.88,12,275.08,461.15,301.96,449.15,BCDEEE+Calibri-Light,12,0
2322,Company,48.42,12,306.3,461.15,354.72,449.15,BCDEEE+Calibri-Light,12,0
2323,Month,32.616,12,275.08,476.15,307.696,464.15,BCDEEE+Calibri-Light,12,0
2324,20XX,24.024,12,310.444,476.15,334.468,464.15,BCDEEE+Calibri-Light,12,0
2325,–,5.976,12,337.52,476.15,343.496,464.15,BCDIEE+Calibri-Light,12,0
2326,Month,32.616,12,346.55,476.15,379.166,464.15,BCDEEE+Calibri-Light,12,0
2327,20XX,24.024,12,381.914,476.15,405.938,464.15,BCDEEE+Calibri-Light,12,0
2328,Lorem,30.468,12,275.08,496.58,305.548,484.58,BCDEEE+Calibri-Light,12,0
2329,ipsum,28.68,12,308.632,496.58,337.312,484.58,BCDEEE+Calibri-Light,12,0
2330,dolor,24.54,12,340.396,496.58,364.936,484.58,BCDEEE+Calibri-Light,12,0
2331,sit,11.136,12,368.572,496.58,379.708,484.58,BCDEEE+Calibri-Light,12,0
2332,"amet,",28.104,12,382.936,496.58,411.04,484.58,BCDEEE+Calibri-Light,12,0
2333,consectetur,58.056,12,414.076,496.58,472.132,484.58,BCDEEE+Calibri-Light,12,0
2334,adipiscing,46.404,12,475.168,496.58,521.572,484.58,BCDEEE+Calibri-Light,12,0
2335,"elit,",17.916,12,524.332,496.58,542.248,484.58,BCDEEE+Calibri-Light,12,0
2336,sed,17.016,12,275.08,511.6,292.096,499.6,BCDEEE+Calibri-Light,12,0
2337,do,12.252,12,294.844,511.6,307.096,499.6,BCDEEE+Calibri-Light,12,0
2338,eiusmod,41.004,12,309.832,511.6,350.836,499.6,BCDEEE+Calibri-Light,12,0
2339,tempor,35.904,12,353.584,511.6,389.488,499.6,BCDEEE+Calibri-Light,12,0
2340,incididunt,46.536,12,392.524,511.6,439.06,499.6,BCDEEE+Calibri-Light,12,0
2341,ut,9.948,12,443.488,511.6,453.436,499.6,BCDEEE+Calibri-Light,12,0
2342,labore,29.916,12,456.664,511.6,486.58,499.6,BCDEEE+Calibri-Light,12,0
2343,et,9.936,12,489.628,511.6,499.564,499.6,BCDEEE+Calibri-Light,12,0
2344,dolore,30.516,12,502.792,511.6,533.308,499.6,BCDEEE+Calibri-Light,12,0
2345,magna,32.04,12,275.08,526,307.12,514,BCDEEE+Calibri-Light,12,0
2346,aliqua.,30.54,12,310.456,526,340.996,514,BCDEEE+Calibri-Light,12,0
2347,Ut,11.736,12,345.232,526,356.968,514,BCDEEE+Calibri-Light,12,0
2348,enim,23.88,12,360.196,526,384.076,514,BCDEEE+Calibri-Light,12,0
2349,ad,11.64,12,387.16,526,398.8,514,BCDEEE+Calibri-Light,12,0
2350,minim,29.88,12,401.548,526,431.428,514,BCDEEE+Calibri-Light,12,0
2351,"veniam,",37.704,12,434.512,526,472.216,514,BCDEEE+Calibri-Light,12,0
2352,quis,19.044,12,475.252,526,494.296,514,BCDEEE+Calibri-Light,12,0
2353,nostrud,37.404,12,497.428,526,534.832,514,BCDEEE+Calibri-Light,12,0
2354,exercitation,57.168,12,275.08,541,332.248,529,BCDEEE+Calibri-Light,12,0
2355,ullamco,37.428,12,334.996,541,372.424,529,BCDEEE+Calibri-Light,12,0
2356,laboris,31.032,12,375.76,541,406.792,529,BCDEEE+Calibri-Light,12,0
2357,nisi,15.84,12,410.524,541,426.364,529,BCDEEE+Calibri-Light,12,0
2358,ut,9.948,12,429.7,541,439.648,529,BCDEEE+Calibri-Light,12,0
2359,aliquip,30.84,12,442.876,541,473.716,529,BCDEEE+Calibri-Light,12,0
2360,ex,11.004,12,477.664,541,488.668,529,BCDEEE+Calibri-Light,12,0
2361,ea,11.64,12,491.44,541,503.08,529,BCDEEE+Calibri-Light,12,0
2362,consequat.,52.692,12,275.08,555.42,327.772,543.42,BCDEEE+Calibri-Light,12,0
2363,"Title,",26.88,12,275.08,584.85,301.96,572.85,BCDEEE+Calibri-Light,12,0
2364,Company,48.42,12,306.3,584.85,354.72,572.85,BCDEEE+Calibri-Light,12,0
2365,Month,32.616,12,275.08,599.25,307.696,587.25,BCDEEE+Calibri-Light,12,0
2366,20XX,24.024,12,310.444,599.25,334.468,587.25,BCDEEE+Calibri-Light,12,0
2367,–,5.976,12,337.52,599.25,343.496,587.25,BCDIEE+Calibri-Light,12,0
2368,Month,32.616,12,346.55,599.25,379.166,587.25,BCDEEE+Calibri-Light,12,0
2369,20XX,24.024,12,381.914,599.25,405.938,587.25,BCDEEE+Calibri-Light,12,0
2370,Lorem,30.468,12,275.08,620.28,305.548,608.28,BCDEEE+Calibri-Light,12,0
2371,ipsum,28.68,12,308.632,620.28,337.312,608.28,BCDEEE+Calibri-Light,12,0
2372,dolor,24.54,12,340.396,620.28,364.936,608.28,BCDEEE+Calibri-Light,12,0
2373,sit,11.136,12,368.572,620.28,379.708,608.28,BCDEEE+Calibri-Light,12,0
2374,"amet,",28.104,12,382.936,620.28,411.04,608.28,BCDEEE+Calibri-Light,12,0
2375,consectetur,58.056,12,414.076,620.28,472.132,608.28,BCDEEE+Calibri-Light,12,0
2376,adipiscing,46.404,12,475.168,620.28,521.572,608.28,BCDEEE+Calibri-Light,12,0
2377,"elit,",17.916,12,524.332,620.28,542.248,608.28,BCDEEE+Calibri-Light,12,0
2378,sed,17.016,12,275.08,634.67,292.096,622.67,BCDEEE+Calibri-Light,12,0
2379,do,12.252,12,294.844,634.67,307.096,622.67,BCDEEE+Calibri-Light,12,0
2380,eiusmod,41.004,12,309.832,634.67,350.836,622.67,BCDEEE+Calibri-Light,12,0
2381,tempor,35.904,12,353.584,634.67,389.488,622.67,BCDEEE+Calibri-Light,12,0
2382,incididunt,46.536,12,392.524,634.67,439.06,622.67,BCDEEE+Calibri-Light,12,0
2383,ut,9.948,12,443.488,634.67,453.436,622.67,BCDEEE+Calibri-Light,12,0
2384,labore,29.916,12,456.664,634.67,486.58,622.67,BCDEEE+Calibri-Light,12,0
2385,et,9.936,12,489.628,634.67,499.564,622.67,BCDEEE+Calibri-Light,12,0
2386,dolore,30.516,12,502.792,634.67,533.308,622.67,BCDEEE+Calibri-Light,12,0
2387,magna,32.04,12,275.08,649.1,307.12,637.1,BCDEEE+Calibri-Light,12,0
2388,aliqua.,30.54,12,310.456,649.1,340.996,637.1,BCDEEE+Calibri-Light,12,0
2389,Ut,11.736,12,345.232,649.1,356.968,637.1,BCDEEE+Calibri-Light,12,0
2390,enim,23.88,12,360.196,649.1,384.076,637.1,BCDEEE+Calibri-Light,12,0
2391,ad,11.64,12,387.16,649.1,398.8,637.1,BCDEEE+Calibri-Light,12,0
2392,minim,29.88,12,401.548,649.1,431.428,637.1,BCDEEE+Calibri-Light,12,0
2393,"veniam,",37.704,12,434.512,649.1,472.216,637.1,BCDEEE+Calibri-Light,12,0
2394,quis,19.044,12,475.252,649.1,494.296,637.1,BCDEEE+Calibri-Light,12,0
2395,nostrud,37.404,12,497.428,649.1,534.832,637.1,BCDEEE+Calibri-Light,12,0
2396,exercitation,57.168,12,275.08,664.1,332.248,652.1,BCDEEE+Calibri-Light,12,0
2397,ullamco,37.428,12,334.996,664.1,372.424,652.1,BCDEEE+Calibri-Light,12,0
